name,count,gender
loryanna-sophie,1,w
loránd,2,m
loréen,1,w
lorîn,3,w
los,1,w
lot,2,m
lotan,1,m
lothar,56,m
lother,1,m
loti,1,m
lotje,2,w
lotta,395,w
lotta-annabell,1,w
lotta-aurèlie,1,w
lotta-emilia,1,w
lotta-estelle,1,w
lotta-johanna,1,w
lotta-lilou,1,w
lotta-malie,1,w
lotta-marie,3,w
lotta-mavie,1,w
lotta-rachel,1,w
lotta-valentina,1,w
lottchen,1,w
lotte,290,w
lotte-lu,1,w
lotte-mia,1,w
lotte-nele,1,w
lotte-sophie,1,w
lottha,1,w
lotti,20,w
lottie,1,w
lottmann,1,m
lou,263,m
lou-ann,1,w
lou-anne,1,w
lou-jaine,1,w
lou-jean,1,w
lou-laverne,1,w
lou-salomé,1,w
loua,1,w
louan,12,m
louana,3,w
louane,8,w
louann,2,w
louanne,1,w
louay,3,m
louaye,1,m
louca,1,w
loucia,1,w
loucia-melina,1,w
louciana,1,w
loucie,1,w
loucy,1,w
louel,1,m
louella,1,w
louelle,2,w
louenn,1,w
loufina,1,w
lougein,1,w
loui,16,m
loui-damian,1,m
louica,1,w
louie,32,m
louie-marek,1,m
louin,1,m
louis,983,m
louis-alexander,1,m
louis-caspar,1,m
louis-christopher,1,m
louis-elijhan,1,m
louis-etienne,1,m
louis-fabrice,1,m
louis-felix,1,m
louis-ferdinand,1,m
louis-gerome,1,m
louis-henri,1,m
louis-james,1,m
louis-jamiro,1,m
louis-josef,1,m
louis-justinian,1,m
louis-leon,1,m
louis-levi,1,m
louis-luke,1,m
louis-marie,2,m
louis-nicolai,1,m
louis-noel,1,m
louis-pascal,2,m
louis-ray,1,m
louis-ron,1,m
louis-valentin,1,m
louis-viktor,1,m
louis-yari,1,m
louis-émil,1,m
louisa,368,w
louisa-annabelle,1,w
louisa-elaine,1,w
louisa-maria,1,w
louisa-marie,3,w
louisa-paulien,1,w
louisa-paulinè,1,w
louisan,1,w
louisanne,1,w
louisdor,1,m
louise,336,w
louison,2,w
louiz,3,m
louiza,5,w
loujain,2,w
louk,1,m
louka,4,w
loukas,4,m
loulou,3,w
loumay,1,w
louna,9,w
louna-dorothea,1,w
louna-marie,1,w
lounes,8,m
lounis,15,m
lounès,2,m
loup,2,m
loupita,1,w
lour,1,w
louran,1,w
lourdes,4,w
lourenco,1,m
louris,1,m
lousanne,1,w
lousin,1,w
louzia,1,w
lova,4,w
love,9,m
lovell,1,m
lovely,1,w
lovelyn,9,w
lovelyne,1,w
loventa,1,w
lovi,1,w
loviisa,1,w
lovis,80,w
lovisa,16,w
loviz,1,w
lovre,2,m
lovrena,1,w
lovro,1,m
lowell,1,m
lowis,3,w
loyana,1,w
loyi,1,m
loé,2,m
loïc,11,m
loïck,1,m
loïs,1,m
loúis-fynn,1,m
lu,16,w
lua,10,w
luai,2,m
luam,4,m
luan,101,m
luan-amin,1,m
luan-harry,1,m
luan-paul,1,m
luana,77,w
luana-sophie,1,w
luanna,1,w
luanne,1,w
luano,1,m
luasa,1,m
luay,1,m
luba,3,w
lubaba,1,w
lubaki,2,w
lubana,1,w
lubin,1,m
lubischa,1,m
lubna,2,w
lubo,1,m
lubomir,1,m
lubov,1,w
lubuto,1,m
lubwila,1,w
luc,38,m
luca,1316,w
luca-alessio,1,m
luca-alexander,1,m
luca-armando,1,m
luca-ben,1,m
luca-daemon,1,m
luca-dario,1,m
luca-daven,1,m
luca-elias,1,m
luca-emanuel,1,m
luca-emilio,2,m
luca-etienne,1,m
luca-fabian,1,m
luca-fabien,1,m
luca-finn,1,m
luca-fynn,3,m
luca-isabella,1,w
luca-jaron,1,m
luca-jayden,2,m
luca-jerome,1,m
luca-joel,6,m
luca-lennox,2,m
luca-liam,1,m
luca-lionel,1,m
luca-lutz,1,m
luca-marie,1,w
luca-matheo,1,m
luca-maxim,1,m
luca-maximilian,1,m
luca-maximillian,1,m
luca-mica,1,m
luca-mike,1,m
luca-milo,1,m
luca-morice,1,m
luca-noah,1,m
luca-noel,2,m
luca-odin,1,m
luca-pascal,1,m
luca-pascale,1,m
luca-ramon,1,m
luca-raphael,1,m
luca-rené,1,m
luca-rémy,1,m
luca-simon,1,m
lucalina,1,w
lucan,1,m
lucas,394,m
lucas-cheik,1,m
lucas-finn,1,m
lucas-ilyas,1,m
lucas-kerfala,1,m
lucas-maurice,1,m
lucas-pascal,1,m
lucas-sebastain,1,m
lucca,10,m
luce,2,w
lucero,1,m
luces,4,m
lucette,1,w
luchia,1,w
luci,6,w
lucia,390,w
lucia-amelia,1,w
lucia-fiona,1,w
lucia-lilou,1,w
lucia-maria,1,w
lucia-marie,1,w
luciah,1,w
lucian,37,m
lucian-alexander,1,m
lucian-damien,1,m
lucian-nicolai,1,m
lucian-tyrese,1,m
luciana,19,w
luciano,22,m
lucie,135,w
lucie-luna,1,w
lucie-marie,1,w
lucie-naja,1,w
lucien,53,m
lucien-thor,1,m
luciene,2,w
lucienna,1,w
lucienne,19,w
lucienné,1,w
lucifer,5,m
lucija,10,w
lucijana,1,w
lucijano,1,m
lucila,1,w
lucile,5,w
lucilla,1,w
lucille,13,w
lucin,1,w
lucina,1,w
lucinda,9,w
lucinho,1,m
luciné,1,w
lucio,11,m
lucio-brayn,1,m
lucious,1,m
lucis,1,w
lucius,19,m
lucièl,1,m
lucja,1,w
lucjan,6,m
lucka,1,m
luckas,1,m
luckshmi,1,w
lucky,5,w
lucrecia,1,w
lucretia,1,w
lucrezia,5,w
lucy,227,w
lucy-lorîn,1,w
lucy-lou,1,w
lucy-lynn,1,w
lucy-mae,1,w
lucy-marie,1,w
lucy-melinda,1,w
lucy-mia,1,w
lucy-sophie,1,w
lucya,1,w
lucyana,1,w
lucyen,1,w
lucyla,1,w
lucyna,4,w
lucynda,1,w
lucény,2,m
lucía,36,w
ludek,1,m
ludgain,1,w
ludger,2,m
ludivine,3,w
ludmila,8,w
ludmilla,7,w
ludo,7,m
ludo-mads,1,m
ludovic,1,m
ludovica,4,w
ludovico,6,m
ludovika,4,w
ludowika,3,w
ludwig,204,m
ludwigs,1,w
ludwik,2,m
ludwika,1,w
ludwin,1,m
luela,1,w
luella,1,w
luena,3,w
luene,1,w
luesa,1,w
lufa,1,m
lufinia,1,w
lugain,1,w
lugia,1,m
lui,19,m
luic,1,m
luica,3,w
luick,1,m
luigi,11,m
luik,2,m
luimi,1,w
luina,1,w
luis,663,m
luis-,1,m
luis-alexander,1,m
luis-aljo,1,m
luis-aurel,1,m
luis-enrique,1,m
luis-finn,1,m
luis-marlon,1,m
luis-melvin,1,m
luis-miguel,2,m
luis-nikolai,1,m
luis-pascal,1,m
luis-philipp,1,m
luisa,790,w
luisa-lisann,1,w
luisa-marie,3,w
luisa-sophie,1,w
luisdavid,1,m
luise,1376,w
luise-friederike,1,w
luise-sophie,2,w
luisito,1,m
luissa,1,w
luito,1,m
luitpold,2,m
luitwin,1,m
luiz,34,m
luiz-noah,1,m
luiza,11,w
luizan,1,m
luiziana,1,w
luja,1,w
lujain,5,w
lujaine,1,w
lujan,1,m
lujane,2,w
lujean,1,w
lujia,1,m
luk,23,m
luk-jowan,1,m
luka,238,w
luka-joel,1,m
luka-toni,1,m
luka-tony,1,m
lukardo,1,m
lukas,915,m
lukas-alexander,1,m
lukas-amadeus,1,m
lukas-anemon,1,m
lukas-anthony,1,m
lukas-benjamin,1,m
lukas-eliah,1,m
lukas-emanuel,1,m
lukas-jeremy,1,m
lukas-joel,2,m
lukas-leon,1,m
lukas-pascal,1,m
lukas-paul,1,m
lukass,1,m
lukasson,1,m
lukasz,7,m
lukau,1,m
lukaz,1,m
luke,196,m
luke-dominik,1,m
lukenny,1,m
lukes,5,m
lukian,2,m
lukič,1,m
lukka,1,m
lukman,1,m
luknė,1,w
lukrecija,1,w
lukyan,1,m
luké,1,m
lula,2,w
lulani,1,w
luli,1,w
lulia,1,w
lulin,1,m
lulit,1,w
luljeta,2,w
lulu,9,w
lulurubin,1,w
lulya,1,w
luma,4,w
luman,1,m
lumar,1,w
lumara,2,w
lumen,9,w
lumi,22,w
lumi-charlotte,1,w
lumina,3,w
luminița,1,w
lumière,2,m
lumturije,1,w
luna,360,w
luna-amy,1,w
luna-anisa,1,w
luna-belle,1,w
luna-danielle,1,w
luna-elisa,1,w
luna-ilona,1,w
luna-julie,2,w
luna-june,1,w
luna-lotta,1,w
luna-malou,1,w
luna-marie,6,w
luna-may,1,w
luna-melody,1,w
luna-sophia,1,w
luna-sophie,2,w
lunas,3,m
lundi,1,w
lune,2,m
lunes,1,m
lunetta,1,w
lunhui,1,m
lunik,2,m
lunis,20,m
luniz,4,m
luong,1,w
luovi,1,w
luoyi,1,w
lupa,1,w
lupe,1,w
lupin,1,m
lupina,1,w
lupine,1,w
lupita,24,w
lupitta,1,w
lupo,3,m
lupus,1,m
luqmaan,1,m
luqman,2,m
luqmān,1,m
lur,1,w
lura,1,w
lurien,1,w
lurin,1,m
lurnit,1,m
lus,1,m
lusander,1,m
luschin,1,w
lusia,2,w
lusiana,1,w
lusijana,1,w
lusijano,1,m
lusinda,1,w
lusiné,1,w
lusiyana,1,w
lusjana,1,w
lussi,1,w
lut,1,m
lutango,1,m
lutf,1,w
lutfa,1,w
luther,1,m
luthien,1,w
lutz,62,m
luuk,25,m
luuk-louis,1,m
luv,2,m
lux,6,w
luyanne,1,w
luyu,1,w
luz,23,w
luz-mireya,1,w
luzcia,1,w
luzi,10,w
luzia,49,w
luzia-flora,1,w
luzian,1,m
luzie,65,w
luziella,1,w
luzifa,1,m
luzius,2,m
luzolo,1,m
luzy,5,w
luzóla,1,w
luân,1,m
luís,7,m
luísa,2,w
lvovič,1,m
lwandle,1,m
ly,17,m
lya,12,w
lya-charline,1,w
lya-marie,1,w
lyah,2,w
lyah-marie,1,w
lyahna,1,w
lyam,11,m
lyan,6,m
lyana,5,w
lyann,1,w
lyann-rubi,1,w
lyanna,1,w
lyas,2,m
lyativ,1,m
lybelle,1,w
lybomir,1,m
lycanne,1,w
lyce,1,w
lycijana,1,w
lycka,1,w
lyda,1,w
lydia,72,w
lydia-marie,1,w
lydie,3,w
lydien,1,w
lyel,1,m
lyen,1,m
lyenne,1,w
lyes,3,m
lyfe,1,m
lyja,1,w
lyka,1,w
lykka,10,w
lykke,1,w
lyla,3,w
lylia,1,w
lyluu,1,w
lyma,1,w
lymar,2,w
lyn,13,w
lyna,3,w
lynah,1,w
lynas,1,m
lynda,2,w
lyndsey,1,w
lyne,1,w
lynes,1,m
lynett,2,w
lynette,3,w
lynh,2,w
lynn,109,w
lynn-fay,1,w
lynne,2,w
lynx,1,m
lyo,6,m
lyon,6,m
lyon-trieu,1,m
lyonel,3,m
lyonidas,1,m
lyra,6,w
lyra-idie,1,w
lyriane,1,w
lyriel,1,w
lyron,1,m
lys,2,w
lysander,19,m
lysandro,1,m
lysann,16,w
lysanne,5,w
lysiane,2,w
lysiann,1,w
lysiannè,1,w
lysithea,1,w
lyuba,1,w
lyuben,1,m
lyubomirov,4,m
lyubow,1,w
lyudmilov,2,m
lyuuvika,1,m
lyv,1,w
lyvia,1,w
lyès,1,m
lászló,8,m
lázara,1,w
lâl,1,w
lâm,18,m
lâtif,1,m
lämis,1,w
lèa,1,w
lèda,1,w
lèon,2,m
léa,12,w
léam,1,m
léan,1,m
léandre,5,m
léandros,1,m
léandry,1,w
léane,3,w
léanne,2,w
léila,1,w
léliah-medina,1,w
lélie,1,w
lémar,1,m
léna,2,w
lény,1,m
lénárd,2,m
léo,12,m
léon,44,m
léon-elias,1,m
léon-miguel,1,m
léona,2,w
léonard,7,m
léonce,1,m
léonhard,1,m
léonie,10,w
léontine,2,w
léopold,3,m
létizia,1,w
lévi,3,m
lévy,1,m
lê,24,w
lêni,1,w
lêzan,1,m
lì-ya,1,w
lía,1,w
lían,1,m
líle,1,w
líonel,1,m
lívia,3,w
lîyan,1,m
lîza,1,w
lóa,1,w
lópez,1,w
lórien,1,w
lóu,1,m
lönna,1,w
lönne,2,m
lúa,2,w
lúcia,1,w
lúis,1,m
lúthien,1,w
lücki,1,m
lüder,1,m
lüjeine,1,w
lütfiye,3,w
lütfü,1,m
lütjen,1,m
lý,1,m
līlā,1,w
lưu,2,m
lập,1,m
lệ,1,w
lộc,5,m
lợi,1,m
m'barka,1,w
m'sozi,1,w
m'mah,1,w
ma,1,w
ma-ebangha,1,w
maab,1,w
maahirou,1,m
maai,1,w
maaike,1,w
maala,1,w
maalek,1,m
maali,3,w
maalik,1,m
maame,3,w
maami,1,w
maamoun,2,m
maamun,1,m
maani,1,m
maarit,1,w
maarouf,1,m
maarten,15,m
maartje,1,w
maasa,1,w
maath,1,m
maayan,4,w
mabel,10,w
mabell,1,w
mabelle,4,w
mabiiho,1,m
mable,1,w
mabrouka,1,w
mac,4,m
mac-kerry,1,m
maca,2,w
macan,1,m
macandrew,1,m
macej,1,m
macello,1,m
maceo,2,m
macerius,1,m
machhour,1,m
machmud,1,m
machím,1,m
macide,2,w
maciej,11,m
maciek,1,m
macit,2,m
mackay,1,m
mackenzie,8,w
macsen,2,m
macy,4,w
madad,1,m
madalena,2,w
madalin,2,m
madalina,1,w
madalitso,1,m
madayala,1,w
maddalena,3,w
maddie,2,m
maddie-fabienne,1,w
maddison,1,m
maddisou,1,w
maddox,44,m
maddox-maliq,1,m
madea,1,w
madelaine,8,w
madeleine,82,w
madelene,1,w
madelief,2,w
madeline,3,w
madelyn,1,w
madeláine,1,w
madhat,1,m
madhu,1,m
madhura,1,w
madiata,1,w
madiba,2,m
madikken,1,w
madina,10,w
madinovič,1,m
madiou,1,m
madisen,1,w
madison,20,w
madita,82,w
maditha,1,w
madjou,1,m
madleen,19,w
madlen,15,w
madlene,1,w
madlien,1,w
madlin,4,w
madline,3,w
madlyn,2,w
mado,1,w
madoc,1,m
madonna,2,w
madox,5,m
madrugado,1,m
mads,94,m
mads-kalle,1,m
madsen,1,w
madu,1,m
maduabuchi,1,m
mady-ray,1,w
madé,1,m
madó,1,w
mae,46,w
maeble,1,w
maeis,1,w
mael,29,m
maela,1,w
maelcolm,1,m
maeli,1,w
maelle,4,w
maellia,1,w
maelo,1,m
maely,1,w
maelys,1,w
maesam,1,w
maev,1,m
maeva,9,w
maeve,5,w
maeveen,1,w
maexel,1,m
mafalda,11,w
mafaro,1,m
maffo,2,w
mafipe,1,m
mafo,2,w
mafuta,1,w
magalhaes,1,w
magalhães,1,m
magali,13,w
magalie,6,w
magamed,1,m
magareta,1,w
magarete,1,w
magarethe,2,w
magd,3,w
magda,16,w
magdalena,364,w
magdalene,31,w
magdalenov,1,m
magdelena,1,w
maged,3,m
maggen,1,w
maggi,1,w
maggie,16,w
maggy,2,w
maggy-jane,1,w
magia,1,w
magna,1,w
magne,1,m
magnificat,1,w
magnolia,3,w
magnus,148,m
magnus-augustus,1,m
magomed,1,m
magomedova,1,w
magomedoviĉ,1,m
magomedovič,3,m
magomedovna,3,w
magomedrasul,1,m
magomet-bashirovna,1,w
magor,1,m
magret,2,w
magrit,1,w
mah,1,w
maha,15,w
mahad,1,m
mahadi,1,m
mahal,2,m
mahalia,3,w
mahaliy,1,w
mahammad,1,m
mahamoud,1,m
mahan,3,m
mahathi,1,w
mahawa,1,w
mahačovna,1,w
mahd,1,m
mahde,1,m
mahdi,54,m
mahdieh,3,w
mahdiya,1,w
mahdul,1,m
mahdy,1,m
mahelia,1,w
maher,7,m
mahgoub,1,w
mahi,1,w
mahia,3,w
mahin,1,w
mahina,1,w
mahinur,1,w
mahir,83,m
mahir-miraç,1,m
mahira,1,w
mahla,1,w
mahlael,1,m
mahmmoud,2,m
mahmod,1,m
mahmonir,1,w
mahmood,3,m
mahmoud,87,w
mahmoud-salaheldeen,1,m
mahmud,13,m
mahmud-jundullah,1,m
mahmudovič,1,m
mahmut,22,m
mahnaz,2,w
mahnoor,1,w
mahnoosh,1,w
mahrus,3,m
mahsa,1,w
mahshid,1,w
mahssa,1,w
mahsun,1,m
mahugnon,2,m
mahya,1,w
mai,89,w
mai-johanna,1,w
mai-lan,1,w
mai-ly,1,w
maia,43,w
maianh,2,w
maiar,1,m
maiara,1,w
maibritt,1,w
maid,1,m
maida,3,w
maide,3,w
maidi,1,w
maiel,1,w
maiera,1,w
maiga,1,w
maii,1,w
maijuli,1,w
maik,65,m
maik-elias,1,m
maik-leon,2,m
maik-wolfgang,1,m
maika,4,w
maike,19,w
maikel,7,m
maiken,1,w
maiki,1,m
maikki,1,w
maiko,4,m
maikovna,1,w
maila,53,w
mailea,1,w
mailee,1,w
maileen,4,w
mailen,1,w
maili,2,w
mailie,1,w
mailien,2,w
mailien-marien,1,w
mailin,31,w
mailin-manjula,1,w
mailina,4,w
mailine,2,w
mailis,1,w
mailo,49,m
mailo-joel,1,m
mailo-noel,1,m
mailo-uwe,1,m
mailow,1,m
maily,5,w
maily-mia,1,w
mailyn,2,w
mailynn,1,w
maimana,1,w
maimiti,1,w
maimona,1,w
maimouna,5,w
maimuna,4,w
maimunah,1,w
maina,5,m
maint,1,m
mair,2,w
maira,34,w
mairbekovich,1,m
maire,1,w
mairead,1,w
mairhi,1,w
mairi,1,w
mairis,1,m
mairowitz,1,m
maisha,2,w
maisie,2,w
maisović,1,m
maisovič,1,m
maisovna,1,w
maissa,2,w
maissam,1,w
maita,2,w
maite,10,w
maiti,1,w
maitreya,1,w
maitreyi,1,w
maivanga,1,m
maivi,2,w
maiwenn,1,w
maj,8,w
maj-emilia,1,w
maja,489,w
maja-alexandra,1,w
maja-heike,1,w
maja-isabella,1,w
maja-lisa,1,w
maja-maria,1,w
maja-noemy,1,w
maja-rosa,1,w
maja-sohie,1,w
maja-sophie,1,w
maja-sunita,1,w
majanna,1,w
majar,2,w
majasa,1,w
majd,11,w
majda,2,w
majdeddin,1,m
majdi,3,m
maje,4,w
majed,4,m
majeda,2,w
majella,1,w
majid,3,m
majk,1,m
majkel,1,m
majkell,1,m
majki,1,m
majlinda,1,w
majolie,1,w
major,1,m
majoric,1,w
majuna,1,w
majvi,2,w
majús,1,m
mak,2,m
makafui,1,m
makaio,1,m
makajah,1,m
makajo,1,m
makale,1,w
makani,1,w
makar,1,m
makasi,1,m
makayla,1,w
makbel,1,m
makbule,1,w
makeba,1,w
makeda,5,w
makedo,1,m
makena,1,m
makenna,1,w
maki,1,m
makia,1,w
makika,1,w
makis,1,m
makka,1,w
makka-medina,1,w
makkah,1,w
mako,1,w
makonnen,1,m
makoto,1,m
makoua,1,m
makram,1,m
maksatovič,1,m
maksim,44,m
maksima,1,w
maksimilian,4,m
maksimov,1,m
maksimova,1,w
maksimovič,2,m
maksym,3,m
maksymilian,15,m
maksymiljan,1,m
maksymovič,2,m
makulu,1,m
mala,7,w
malaak,15,w
malachai-hena,1,w
malachi,2,m
malachy,1,m
malack,1,w
maladho,1,m
malai,1,w
malaika,25,w
malak,91,w
malak-ahmed,1,w
malaka,1,w
malakai,2,m
malaky,1,m
malala,1,w
malalai,1,w
malalay,1,w
malamati,1,w
malati,1,w
malay,1,m
malaya,2,w
malayka,1,w
malcolm,4,m
malcom,3,m
malda,1,w
male,1,w
malea,46,w
malea-maya,1,w
malea-sophie,1,w
maleah,1,w
maleahy-vasyle,1,m
malee,4,w
maleek,2,m
maleen,7,w
maleia,1,w
maleiny-renee,1,w
malek,59,m
malek-jamal,1,m
malen,1,m
malena,44,w
malene,6,w
maleni,1,w
malente,1,m
maleschka,1,w
maleya,1,w
maleykah,1,w
maleï,1,w
malgorzata,1,w
malhas,1,m
mali,22,w
malia,142,w
maliah,11,w
malian,4,m
malica,2,w
malick,3,m
malie,10,w
malien-sinem,1,w
maliese,1,w
maliha,3,w
maliik,1,m
malik,279,m
malik-neo,1,m
malik-noel,1,m
malik-rayhan,1,m
malika,29,w
malila,1,w
malin,119,w
malina,116,w
malina-sophie,1,w
maline,4,w
malini,1,w
malinka,7,w
malino,1,m
malio,2,m
maliq,4,m
malique,6,w
malisa,2,w
malissa,2,w
malito,1,m
maliusa,1,w
maliya,3,w
maliya-elise,1,w
maliyah,3,w
maliza,1,w
malizia,1,w
malj,1,w
malja,1,w
malk,3,w
malka,6,w
malke,1,m
malkia,1,w
malkom,1,m
mallak,2,w
mallessu,1,w
mallory,1,w
mallory-joelle,1,w
mallyveen,1,m
malo,16,m
malon,5,w
malongui,1,m
malou,163,w
malou-josephine,1,w
malous,1,w
maloussa,1,w
malte,235,m
malte-odin,1,m
malthe,3,m
malu,38,w
malu-hope,1,w
malul,1,m
malva,4,w
malve,4,w
malvia,1,w
malvin,4,m
malvina,2,w
malwin,2,m
malwina,4,w
malwine,3,w
malyn,1,w
malèna,1,w
malée,1,w
malí,1,w
malía,2,w
malík,2,m
malîn,1,w
malóu,1,w
malú,2,w
mamadi,2,m
mamadou,15,m
mamadouba,1,m
mamadu,2,m
mamady,1,m
mamane,1,m
mame,5,w
mamello,1,w
mamoun,2,m
mamoune,1,m
man,1,w
mana,2,w
manaal,1,w
manaf,1,m
manahil,1,w
manal,10,w
manalia,1,w
manapi,1,m
manapon,1,m
manar,5,m
manasa,1,w
manasi,1,w
manasovna,1,w
manassa,1,w
manasseh,1,m
manawee,1,m
manchita,1,w
manda,1,w
mandala,1,w
mandana,4,w
mandeep,1,m
mandela,3,m
mandipntume,1,w
mandisa,1,w
mando,2,m
mandred,1,m
mandrup,1,w
mandume,1,m
mandus,1,m
mandy,18,w
mandy-jennifer,1,w
mane,1,w
manel,5,m
maneli,1,w
manessa,15,w
manfred,89,m
mango,1,m
manh,6,m
manha,2,w
manhat,1,m
mani,6,m
mania,1,w
maniela,1,w
manika,2,w
manilo,2,m
manisa,2,w
manisha,4,w
manissa,2,w
maniyann,1,m
manja,2,w
manjana,1,w
manjit,1,w
manjodh,1,m
manjot,1,w
manju,2,m
manjula,1,w
manka,1,w
manlio,1,m
manmeet,1,w
mann,1,w
mannes,1,m
mannis,1,m
mano,1,m
manoa,1,m
manoah,5,m
manoel,2,m
manola,2,w
manolis,2,m
manolita,1,w
manolo,4,m
manolya,2,w
manon,18,w
manoosch,1,m
manou,8,m
manouk,3,m
manqoba,1,m
manrico,1,m
mansirat,1,m
mansor,2,m
mansour,5,m
mansur,11,m
mansura,1,w
mantasha,1,w
manu,10,m
manuel,180,m
manuel-jogy,1,m
manuel-julian,1,m
manuel-luis,1,m
manuel-michael,1,m
manuela,61,w
manuiel,1,m
manuka,1,w
manulah,1,m
manuél,1,m
manveer,1,m
manxin,1,w
manya,1,w
manyil,1,w
manzolo,1,w
mané,1,w
maor,1,w
maoutin,1,w
mapuchi,1,m
mar,7,w
mara,313,w
mara-aziza,1,w
mara-elaine,1,w
mara-elyna,1,w
mara-josephin,1,w
mara-lia,1,w
mara-lucia,1,w
mara-lynn,1,w
mara-rose,1,w
mara-summer,1,w
marabie,1,m
maradona,2,m
marah,9,w
marah-sophie,1,w
marai,1,w
maraikė,1,w
maral,4,w
maram,15,w
marama,1,w
maran,1,m
marana,1,w
maranata,1,w
marang,1,w
marat,1,m
maratovič,1,m
maratovna,1,w
maravilha,2,w
maraya,1,w
marc,144,m
marc-alexander,2,m
marc-angelo,1,m
marc-justus,1,m
marc-matheo,1,m
marc-sergey,1,m
marcel,197,m
marcel-karim,1,m
marcel-thomas,1,m
marcela,4,w
marcelina,10,w
marcelino,3,m
marceliña,1,w
marcell,3,m
marcella,8,w
marcelle,1,w
marcellin,1,w
marcellina,1,w
marcellino,1,m
marcello,13,m
marcello-antonio,1,m
marcelo,5,m
marces,1,m
marchela,1,w
marchelino,1,m
marchello,1,m
marcia,8,m
marcia-laureen,1,w
marcin,8,m
marciss,2,m
marco,129,m
marco-jérôme,1,m
marco-magnus,1,m
marcos,10,m
marcovna,1,w
marcu,2,m
marcus,65,m
marcus-alexandru,1,m
marcus-gabriel,1,m
mardahl,2,w
mare,14,w
marea,1,w
mareen,10,w
marei,13,w
mareike,21,w
mareile,4,w
mareily,1,w
marek,66,m
marela,1,w
marelie,2,w
marella,1,w
maren,16,w
maren-elaine,1,w
marena,1,w
mareno,1,m
mares,1,w
maresa,2,w
maret,4,w
marfa,1,w
marfoah,1,w
marga,8,w
margad,1,m
margaret,8,w
margareta,34,w
margarete,180,w
margareth,1,w
margaretha,22,w
margarethe,87,w
margarida,1,w
margarit,1,w
margarita,23,w
margarita-charlotte,1,w
margaritha,3,w
margaritova,1,w
margaud,1,w
margaut,1,w
margaux,7,w
margeréthe,1,w
margherita,6,w
margit,12,w
margita,2,w
margitta,6,w
margo,8,w
margolis,1,m
margot,23,w
margret,8,w
margreta,1,w
margrethe,4,w
margrid,1,w
margrit,12,w
margrét,1,w
marguerite,11,w
marguérite,1,w
margót,1,w
marha,1,w
mari,42,w
mari-juma,1,w
maria,2201,m
maria-anaisa,1,w
maria-anastasija,1,w
maria-antonia,1,w
maria-arsenia,1,w
maria-avgustina,1,w
maria-daria,1,w
maria-eleni,1,w
maria-eleonora,1,w
maria-elisa,1,w
maria-elisabeth,2,w
maria-felicia,1,w
maria-iman,1,w
maria-johanna,1,w
maria-lea,1,w
maria-luana,1,w
maria-luisa,1,w
maria-magdalena,1,w
maria-rosa,1,w
maria-ruxandra,1,w
maria-sanae,1,w
maria-sophia,1,w
maria-sophie,4,w
maria-viktoria,1,w
maria-vittoria,1,w
mariachiara,1,w
mariah,3,w
mariam,168,w
mariama,10,w
mariamcire,1,w
mariame,3,w
marian,71,m
mariana,18,w
mariandrée,1,w
mariangel,1,w
mariann,3,w
marianna,32,w
marianne,88,w
mariano,5,m
marianov,1,m
marianova,1,w
marianus,1,m
marianée,1,w
mariatou,1,w
maribel,9,w
maribell,2,w
marica,1,w
marice,1,w
marichen,1,w
marie,3760,w
marie-alice,1,w
marie-ange,2,w
marie-angélique,1,w
marie-anne,1,w
marie-belle,1,w
marie-berthe,1,w
marie-catharina,1,w
marie-catherine,1,w
marie-charlotte,2,w
marie-christine,2,w
marie-claire,2,w
marie-desgrâces,1,w
marie-elisa,1,w
marie-elisabeth,1,w
marie-elise,1,w
marie-erica,1,w
marie-espérance,1,w
marie-esther,1,w
marie-iris,1,w
marie-isabeau,1,w
marie-isabel,1,w
marie-jaqueline,1,w
marie-joanna,1,w
marie-jolie,2,w
marie-joseph,1,w
marie-josèphe,1,w
marie-kasuba,1,w
marie-kathrin,1,w
marie-lizar,1,w
marie-lou,6,w
marie-louane,1,w
marie-louise,13,w
marie-luis,2,w
marie-luisa,1,w
marie-luise,14,w
marie-madeleine,1,w
marie-margarete,1,w
marie-margot,1,w
marie-matilda,1,w
marie-nora,1,w
marie-posa,1,w
marie-rose,1,w
marie-siglinde,1,w
marie-sofi,1,w
marie-sophie,19,w
marie-theres,1,w
marie-therese,1,w
marie-thérèse,1,w
marie-éloïse,1,w
mariea,1,w
marieanne,1,w
mariebelle,2,w
mariechen,3,w
marieela,1,w
mariefee,1,w
marieke,38,w
mariel,4,w
mariela,1,w
mariele,1,w
marielena,2,w
mariella,130,w
mariella-josefine,1,w
marielle,35,w
marielotta,1,w
marielou,4,w
marielova,1,w
marieluise,3,w
mariem,5,w
marienne,1,w
maries,1,w
marietou,1,w
marietta,19,w
mariev,4,m
marieva,1,w
marifé,1,w
marigo,1,w
marija,51,w
marijam,2,w
marijan,7,m
marijana,8,w
marijella,1,w
marijka,1,w
marijke,3,w
marijn,1,m
marik,1,m
marika,37,w
marike,14,w
mariken,2,w
marikit,1,w
mariko,5,w
marilda,1,w
marileen,1,w
marilen,2,w
marilena,9,w
marili,1,w
marilie,1,w
mariliis,1,w
marilin,1,w
marilou,4,w
marilu,3,w
mariluz,2,w
marily,1,w
marilyn,3,w
marilyn-ilona,1,w
marilyne,1,w
marilynn,2,w
marilú,1,w
marimar,1,w
marimo,1,m
marin,16,m
marina,116,w
marine,5,w
marinella,1,w
marinello,1,m
